
------------------------------------

Generating Certain Rules using LERS

------------------------------------

Loop 1:
--------------------------

Marked Values:

Certain Rules:
None

Possible Rules:
[maintvhigh] -> doors4 [Support: 108, Confidence: 25%]
[safetylow] -> doors4 [Support: 144, Confidence: 25%]
[classValueunacc] -> doors4 [Support: 292, Confidence: 24%]
[classValueacc] -> doors4 [Support: 102, Confidence: 26%]
[buyingvhigh] -> doors4 [Support: 108, Confidence: 25%]
[personsmore] -> doors4 [Support: 144, Confidence: 25%]
[classValuevgood] -> doors4 [Support: 20, Confidence: 30%]
[buyinghigh] -> doors4 [Support: 108, Confidence: 25%]
[lug_bootsmall] -> doors4 [Support: 144, Confidence: 25%]
[buyinglow] -> doors4 [Support: 108, Confidence: 25%]
[lug_bootbig] -> doors4 [Support: 144, Confidence: 25%]
[mainthigh] -> doors4 [Support: 108, Confidence: 25%]
[maintlow] -> doors4 [Support: 108, Confidence: 25%]
[buyingmed] -> doors4 [Support: 108, Confidence: 25%]
[safetyhigh] -> doors4 [Support: 144, Confidence: 25%]
[persons2] -> doors4 [Support: 144, Confidence: 25%]
[safetymed] -> doors4 [Support: 144, Confidence: 25%]
[classValuegood] -> doors4 [Support: 18, Confidence: 26%]
[lug_bootmed] -> doors4 [Support: 144, Confidence: 25%]
[maintmed] -> doors4 [Support: 108, Confidence: 25%]
[persons4] -> doors4 [Support: 144, Confidence: 25%]

Loop 2:
--------------------------

Marked Values:

Certain Rules:
None

Possible Rules:
[safetylow, maintmed] -> doors4 [Support: 36, Confidence: 25%]
[buyingmed, personsmore, maintmed, lug_bootbig, classValuevgood] -> doors4 [Support: 1, Confidence: 25%]
[classValueacc, lug_bootsmall, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 33%]
[maintvhigh, buyinglow, classValueacc, personsmore, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[maintvhigh, classValueacc, buyingmed, safetymed, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[mainthigh, safetyhigh, lug_bootmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintmed, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, classValueunacc, lug_bootsmall, persons2] -> doors4 [Support: 4, Confidence: 25%]
[lug_bootsmall, classValuegood, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, maintlow, safetymed, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, lug_bootmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, safetymed, lug_bootbig, persons2, buyinghigh] -> doors4 [Support: 4, Confidence: 25%]
[buyinglow, safetylow, classValueunacc, personsmore, lug_bootbig] -> doors4 [Support: 4, Confidence: 25%]
[buyinglow, safetylow, classValueunacc, lug_bootbig, persons2] -> doors4 [Support: 4, Confidence: 25%]
[safetylow, maintlow, classValueunacc, lug_bootsmall, persons4] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, safetylow, classValueunacc, persons4, lug_bootbig] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, buyinglow, safetyhigh, classValueunacc, persons2] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, mainthigh, lug_bootmed, persons4, classValuevgood] -> doors4 [Support: 1, Confidence: 50%]
[mainthigh, safetylow, classValueunacc, buyingmed, persons2] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, safetylow, classValueunacc, buyingmed, persons4] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, maintlow, classValueunacc, lug_bootbig, persons2] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, safetyhigh, classValueacc, lug_bootmed, personsmore] -> doors4 [Support: 1, Confidence: 20%]
[mainthigh, lug_bootsmall, safetymed, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, lug_bootsmall, classValuegood, maintmed, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueunacc, lug_bootmed, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, classValuegood, persons4, maintmed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, buyingmed, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, lug_bootmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, lug_bootsmall, safetymed, maintmed, buyinghigh] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, lug_bootmed, maintmed, buyingvhigh, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, lug_bootmed, persons4, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetylow, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValuegood, maintmed, persons2, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, classValueunacc, buyingvhigh, persons2, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, buyinglow, lug_bootmed, safetymed, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, lug_bootmed, safetymed, persons4, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, lug_bootsmall, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, buyingmed, safetymed, persons4, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, classValuegood, safetymed, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, lug_bootsmall, persons4, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueunacc, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 4, Confidence: 25%]
[safetylow, classValueunacc, lug_bootsmall, buyingvhigh, persons2] -> doors4 [Support: 4, Confidence: 25%]
[classValuegood, lug_bootmed, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, classValuegood, persons4, buyingvhigh, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueacc, safetymed, personsmore, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[classValueunacc, safetymed, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 4, Confidence: 25%]
[classValueunacc, persons4, maintmed, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, buyinglow, classValueacc, safetymed, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[safetylow, maintlow, classValueunacc, persons4, lug_bootbig] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, classValueunacc, safetymed, personsmore, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, buyinglow, classValueacc, lug_bootsmall, personsmore] -> doors4 [Support: 1, Confidence: 33%]
[mainthigh, safetyhigh, classValueunacc, buyingmed, persons2] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, safetymed, classValuegood, lug_bootbig, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetyhigh, classValueunacc, buyingmed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetymed, classValuegood, personsmore, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueacc, buyingmed, maintmed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintmed, persons2, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, classValueacc, lug_bootsmall, persons2] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, classValueacc, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyinglow, classValueunacc, lug_bootsmall, persons4] -> doors4 [Support: 2, Confidence: 25%]
[maintlow, classValueacc, safetymed, lug_bootsmall, personsmore] -> doors4 [Support: 2, Confidence: 33%]
[maintvhigh, buyinglow, classValueunacc, lug_bootsmall, persons2] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, safetyhigh, classValueacc, buyingmed, personsmore] -> doors4 [Support: 3, Confidence: 27%]
[maintlow, safetymed, personsmore, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, mainthigh, buyingmed, lug_bootsmall, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, safetyhigh, maintlow, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, classValueacc, persons4, buyingvhigh, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, buyingmed, classValuegood, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, classValueunacc, lug_bootmed, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, classValueacc, safetymed, personsmore] -> doors4 [Support: 3, Confidence: 27%]
[maintlow, classValuegood, lug_bootsmall, persons4, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, personsmore, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintlow, classValuegood, lug_bootmed, persons4, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, maintlow, classValueunacc, safetymed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, buyingmed, lug_bootmed, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, personsmore, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, buyinglow, mainthigh, lug_bootmed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, classValuegood, lug_bootbig, persons2] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueunacc, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, classValueacc, maintmed, persons4, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[safetyhigh, buyinglow, mainthigh, lug_bootmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetyhigh, persons4, maintmed, classValuevgood] -> doors4 [Support: 2, Confidence: 33%]
[mainthigh, classValueunacc, safetymed, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueunacc, buyingmed, safetymed, lug_bootsmall] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, safetylow, buyingmed, lug_bootmed, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetyhigh, maintlow, classValueunacc, lug_bootmed] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueunacc, lug_bootsmall, persons2] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, classValueunacc, safetymed, personsmore, buyinghigh] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, safetyhigh, classValueunacc, lug_bootsmall, persons4] -> doors4 [Support: 2, Confidence: 25%]
[mainthigh, safetymed, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueacc, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 2, Confidence: 25%]
[classValueunacc, safetymed, maintmed, persons2, lug_bootbig] -> doors4 [Support: 4, Confidence: 25%]
[safetyhigh, maintlow, personsmore, lug_bootbig, classValuevgood] -> doors4 [Support: 2, Confidence: 25%]
[maintvhigh, persons4, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueacc, buyingmed, lug_bootsmall, personsmore] -> doors4 [Support: 1, Confidence: 33%]
[safetyhigh, mainthigh, classValueacc, persons4, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[maintvhigh, buyinglow, safetymed, classValuegood, personsmore] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, safetylow, classValueunacc, lug_bootmed, persons4] -> doors4 [Support: 4, Confidence: 25%]
[safetyhigh, lug_bootmed, maintmed, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, lug_bootsmall, personsmore, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValuegood, safetymed, lug_bootsmall, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[buyingmed, safetymed, persons4, maintmed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, mainthigh, personsmore, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, classValueacc, buyingmed, lug_bootsmall] -> doors4 [Support: 2, Confidence: 28%]
[safetylow, maintmed, buyingvhigh, persons2, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyingmed, lug_bootsmall, safetymed, persons4, maintmed] -> doors4 [Support: 1, Confidence: 25%]
[lug_bootmed, safetymed, persons4, maintmed, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, buyingmed, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, persons4, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, classValueunacc, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[safetylow, maintlow, classValueunacc, buyingmed, personsmore] -> doors4 [Support: 3, Confidence: 25%]
[safetylow, maintlow, classValueacc, lug_bootsmall, personsmore] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, safetymed, persons4, maintmed, buyinghigh] -> doors4 [Support: 1, Confidence: 16%]
[buyinglow, lug_bootmed, maintmed, persons4, classValuevgood] -> doors4 [Support: 1, Confidence: 50%]
[maintlow, lug_bootmed, persons4, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, buyingmed, maintmed, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, classValueacc, safetymed, lug_bootmed, personsmore] -> doors4 [Support: 2, Confidence: 22%]
[buyinglow, lug_bootmed, classValuegood, safetymed, personsmore] -> doors4 [Support: 2, Confidence: 33%]
[mainthigh, safetylow, buyingmed, lug_bootsmall, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, lug_bootmed, safetymed, classValuegood, maintmed] -> doors4 [Support: 2, Confidence: 40%]
[mainthigh, safetyhigh, lug_bootmed, persons4, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, buyinglow, classValueacc, maintmed, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[classValueacc, safetymed, lug_bootsmall, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetyhigh, buyingmed, lug_bootmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetyhigh, buyingmed, lug_bootmed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, buyinglow, safetylow, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, buyinglow, maintlow, personsmore, classValuevgood] -> doors4 [Support: 2, Confidence: 28%]
[buyinglow, safetylow, classValueunacc, lug_bootmed, persons2] -> doors4 [Support: 4, Confidence: 25%]
[classValuegood, safetymed, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, lug_bootsmall, classValuegood, persons2] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValuegood, persons4, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, lug_bootmed, classValuegood, persons4] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, safetylow, maintlow, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetylow, lug_bootmed, classValuegood, persons2] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueunacc, lug_bootsmall, buyingvhigh, persons2] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, classValueacc, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 3, Confidence: 25%]
[safetymed, lug_bootmed, personsmore, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueacc, lug_bootsmall, personsmore] -> doors4 [Support: 2, Confidence: 33%]
[maintlow, classValueacc, lug_bootsmall, safetymed, persons4] -> doors4 [Support: 2, Confidence: 25%]
[safetylow, lug_bootmed, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, lug_bootsmall, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, buyingmed, lug_bootbig, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, persons4, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, safetylow, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, lug_bootmed, classValuegood, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, maintlow, classValueacc, lug_bootmed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, maintlow, classValueacc, lug_bootmed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetymed, lug_bootmed, classValuegood, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetymed, personsmore, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, safetymed, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, buyingmed, lug_bootsmall, persons2] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetyhigh, maintlow, classValueacc, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, buyingmed, lug_bootsmall, persons4] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, buyingmed, maintmed, persons2, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, maintlow, classValueunacc, lug_bootsmall, personsmore] -> doors4 [Support: 1, Confidence: 16%]
[maintvhigh, safetylow, classValueunacc, buyingmed, personsmore] -> doors4 [Support: 3, Confidence: 25%]
[classValueacc, safetymed, lug_bootsmall, persons4, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, classValueunacc, safetymed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, classValueunacc, safetymed, persons2] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, safetylow, buyingmed, personsmore, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueunacc, lug_bootsmall, personsmore, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, safetylow, persons2, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]

Loop 6:
--------------------------

Marked Values:
[safetyhigh, classValueunacc, buyingmed, personsmore]=[x885, x1209, x1101, x993]
[maintlow, classValueacc, buyingmed, lug_bootmed, personsmore]=[x1211]
[buyinglow, classValueunacc, safetymed, personsmore, maintmed]=[x1532]
[classValueunacc, buyingmed, safetymed, lug_bootmed, personsmore]=[x887, x995]
[buyinglow, maintlow, classValueacc, lug_bootmed, personsmore]=[x1643]
[classValueunacc, safetymed, lug_bootmed, personsmore, maintmed]=[x671, x239]
[mainthigh, classValueunacc, safetymed, lug_bootmed, personsmore, buyinghigh]=[x563]
[safetyhigh, classValueacc, buyingmed, lug_bootmed, personsmore, maintmed]=[x1104]
[maintlow, classValueunacc, lug_bootmed, safetymed, personsmore]=[x347, x779]
[safetyhigh, buyinglow, classValueunacc, personsmore]=[x1533, x1641, x1425, x1317]
[safetyhigh, mainthigh, buyinglow, classValueacc, lug_bootmed, personsmore]=[x1428]
[mainthigh, buyinglow, classValueunacc, safetymed, personsmore]=[x1424]
[maintlow, classValueunacc, buyingmed, safetymed, personsmore]=[x1208]
[safetyhigh, mainthigh, classValueunacc, personsmore, buyinghigh]=[x561]
[classValueunacc, buyingmed, safetymed, personsmore, maintmed]=[x1100]
[buyinglow, maintlow, classValueunacc, safetymed, personsmore]=[x1640]
[buyinglow, classValueacc, lug_bootmed, personsmore, maintmed]=[x1535]
[buyinglow, classValueunacc, lug_bootmed, safetymed, personsmore]=[x1319]
[safetyhigh, classValuegood, lug_bootmed, personsmore]=[x1212, x1536, x1644]
[safetyhigh, maintlow, classValueunacc, personsmore]=[x345, x1209, x1641, x777]
[safetyhigh, classValueunacc, personsmore, maintmed]=[x1533, x237, x1101, x669]

Certain Rules:

Possible Rules:
[maintvhigh, classValueunacc, buyingmed, lug_bootmed, safetymed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, lug_bootmed, personsmore, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueunacc, buyingmed, lug_bootsmall, personsmore, maintmed] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, classValueunacc, buyingmed, lug_bootmed, safetymed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, classValueacc, safetymed, lug_bootbig, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, classValueacc, lug_bootsmall, persons4, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, lug_bootsmall, persons4, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, persons2, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, safetylow, lug_bootbig, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, classValueunacc, lug_bootsmall, safetymed, persons4, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, classValueacc, lug_bootsmall, safetymed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, classValueacc, lug_bootsmall, safetymed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueacc, lug_bootmed, persons4, maintmed, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, safetyhigh, classValuegood, persons4, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, buyingmed, personsmore, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValuegood, lug_bootmed, maintmed, persons4, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, personsmore, maintmed, buyingvhigh, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetylow, lug_bootsmall, classValuegood, persons4, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, buyingmed, persons4, lug_bootbig, classValuevgood] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, buyingmed, classValuegood, safetymed, personsmore, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, classValueunacc, buyingmed, lug_bootmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, classValueunacc, buyingmed, lug_bootmed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[lug_bootmed, safetymed, personsmore, maintmed, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, safetyhigh, classValueunacc, lug_bootsmall, maintmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, lug_bootmed, buyingvhigh, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, buyingmed, lug_bootmed, safetymed, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetylow, classValueunacc, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, classValuegood, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyinglow, safetylow, classValueunacc, lug_bootsmall, persons2] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, buyinglow, safetylow, classValueunacc, lug_bootsmall, persons4] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, classValueunacc, buyingvhigh, lug_bootbig, persons2] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueacc, safetymed, personsmore, buyingvhigh, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, mainthigh, classValueunacc, buyingmed, persons4, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetyhigh, lug_bootmed, personsmore, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyinglow, safetylow, classValueacc, lug_bootmed, personsmore] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, persons4, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, lug_bootmed, buyingvhigh, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, classValueacc, persons4, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetylow, maintlow, lug_bootbig, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, buyingmed, lug_bootsmall, safetymed, classValuegood, persons4] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, lug_bootsmall, personsmore, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueunacc, lug_bootmed, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueunacc, lug_bootsmall, safetymed, persons4, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, lug_bootsmall, personsmore, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetymed, lug_bootsmall, classValuegood, personsmore, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, classValueunacc, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[maintlow, lug_bootsmall, safetymed, persons2, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, buyinglow, classValueacc, lug_bootmed, safetymed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetylow, classValueunacc, persons4, maintmed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetymed, lug_bootmed, persons4, maintmed, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, lug_bootsmall, classValuegood, persons4, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, maintlow, classValueunacc, lug_bootmed, safetymed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyinglow, classValueunacc, lug_bootsmall, safetymed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, buyinglow, classValueunacc, lug_bootsmall, safetymed, persons4] -> doors4 [Support: 1, Confidence: 25%]
